Date,Open,High,Low,Close,Volume,Name
2016-11-02,152.48,153.34,151.67,151.95,3074438,IBM
2016-11-03,152.51,153.74,151.8,152.37,2878803,IBM
2016-11-04,152.4,153.64,151.87,152.43,2470368,IBM
2016-11-07,153.99,156.11,153.84,155.72,3804943,IBM
2016-11-08,154.56,155.93,153.06,155.17,3921944,IBM
2016-11-09,152.96,155.56,151.0,154.81,5403688,IBM
2016-11-10,157.66,161.16,157.59,160.22,7715807,IBM
2016-11-11,159.97,161.34,159.33,161.27,4446630,IBM
2016-11-14,161.25,161.86,157.58,158.21,5196498,IBM
2016-11-15,158.42,159.15,157.55,158.67,3476996,IBM
2016-11-16,158.46,159.55,158.03,159.29,2252806,IBM
2016-11-17,159.22,159.93,158.85,159.8,2258716,IBM
2016-11-18,159.8,160.72,159.21,160.39,2981633,IBM
2016-11-21,160.69,163.0,160.37,162.77,4637097,IBM
2016-11-22,163.0,163.0,161.95,162.67,2770789,IBM
2016-11-23,161.94,162.38,161.36,161.98,2256165,IBM
2016-11-25,161.83,163.19,161.83,163.14,1605344,IBM
2016-11-28,163.2,164.66,162.7,164.52,4449355,IBM
2016-11-29,164.0,164.41,163.03,163.53,3148196,IBM
2016-11-30,163.35,163.8,162.21,162.22,4397817,IBM
2016-12-01,161.95,162.2,158.3,159.82,4635665,IBM
2016-12-02,159.0,160.29,158.41,160.02,2740867,IBM
2016-12-05,160.85,161.15,159.59,159.84,3447052,IBM
2016-12-06,160.13,160.79,158.93,160.35,2858962,IBM
2016-12-07,160.6,165.18,160.39,164.79,4435050,IBM
2016-12-08,164.87,166.0,164.22,165.36,3266436,IBM
2016-12-09,165.18,166.72,164.6,166.52,3146930,IBM
2016-12-12,166.72,166.79,165.07,165.5,3392331,IBM
2016-12-13,165.68,169.95,165.68,168.29,5932271,IBM
2016-12-14,168.37,169.89,167.45,168.51,4124161,IBM
2016-12-15,168.01,169.85,167.78,168.02,3388570,IBM
2016-12-16,168.97,169.11,166.06,166.73,7120572,IBM
2016-12-19,166.83,167.26,166.0,166.68,2955906,IBM
2016-12-20,167.49,168.25,166.45,167.6,2174569,IBM
2016-12-21,166.25,167.94,165.25,167.33,3575721,IBM
2016-12-22,167.36,168.23,166.58,167.06,2802631,IBM
2016-12-23,167.0,167.49,166.45,166.71,1701228,IBM
2016-12-27,166.98,167.98,166.85,167.14,1397455,IBM
2016-12-28,167.29,167.74,166.0,166.19,1757500,IBM
2016-12-29,166.02,166.99,166.0,166.6,1663542,IBM
2016-12-30,166.44,166.7,165.5,165.99,2952825,IBM
2017-01-03,167.0,167.87,166.01,167.19,2934299,IBM
2017-01-04,167.77,169.87,167.36,169.26,3381432,IBM
2017-01-05,169.25,169.39,167.26,168.7,2682301,IBM
2017-01-06,168.69,169.92,167.52,169.53,2945536,IBM
2017-01-09,169.47,169.8,167.62,167.65,3189891,IBM
2017-01-10,167.98,168.09,165.34,165.52,4118694,IBM
2017-01-11,166.05,167.76,165.6,167.75,3599464,IBM
2017-01-12,167.77,168.01,165.56,167.95,2927973,IBM
2017-01-13,167.97,168.48,166.88,167.34,2875433,IBM
2017-01-17,166.69,168.18,166.12,167.89,3315655,IBM
2017-01-18,167.45,168.59,166.69,166.8,4007779,IBM
2017-01-19,166.96,167.45,165.8,166.81,6963386,IBM
2017-01-20,167.81,170.64,166.0,170.55,12690029,IBM
2017-01-23,170.08,171.25,170.01,171.03,5478224,IBM
2017-01-24,171.36,176.0,171.16,175.9,6952369,IBM
2017-01-25,176.26,179.25,176.13,178.29,5922462,IBM
2017-01-26,178.06,178.88,177.51,178.66,3063924,IBM
2017-01-27,178.47,179.2,177.3,177.3,3482311,IBM
2017-01-30,176.98,177.07,174.58,175.8,4094755,IBM
2017-01-31,175.05,175.58,173.61,174.52,4138962,IBM
2017-02-01,175.0,175.7,172.89,174.29,2795745,IBM
2017-02-02,174.23,174.97,173.55,174.58,2620526,IBM
2017-02-03,175.0,176.34,174.89,175.82,3309288,IBM
2017-02-06,175.31,175.98,174.38,175.86,2650785,IBM
2017-02-07,176.0,178.62,175.9,178.46,3873455,IBM
2017-02-08,177.5,177.5,175.88,176.17,2913126,IBM
2017-02-09,176.17,177.8,175.91,177.21,3090710,IBM
2017-02-10,177.37,178.87,176.76,178.68,2930710,IBM
2017-02-13,179.24,179.9,178.84,179.36,3093372,IBM
2017-02-14,178.57,180.13,178.35,180.13,2776528,IBM
2017-02-15,180.2,181.92,179.81,181.68,2914292,IBM
2017-02-16,181.45,182.79,180.87,181.43,3251547,IBM
2017-02-17,181.25,181.57,180.0,180.67,3552495,IBM
2017-02-21,180.6,180.79,179.12,180.26,4480299,IBM
2017-02-22,180.09,181.34,180.09,181.15,3020540,IBM
2017-02-23,182.0,182.5,180.92,181.65,2282526,IBM
2017-02-24,180.21,181.49,179.89,181.35,3300093,IBM
2017-02-27,181.19,181.25,179.28,179.4,3691327,IBM
2017-02-28,179.38,180.63,179.35,179.82,3273420,IBM
2017-03-01,180.48,182.55,180.03,181.95,3005564,IBM
2017-03-02,181.88,181.88,180.43,180.53,2918183,IBM
2017-03-03,180.04,181.32,179.76,180.05,1825048,IBM
2017-03-06,179.72,180.99,179.57,180.47,3204434,IBM
2017-03-07,180.71,181.29,180.2,180.38,2980516,IBM
2017-03-08,180.75,180.95,179.3,179.45,3557396,IBM
2017-03-09,179.15,179.25,175.88,177.18,5444076,IBM
2017-03-10,178.21,179.49,177.42,177.83,3100326,IBM
2017-03-13,177.85,178.06,176.42,176.46,3482189,IBM
2017-03-14,176.18,176.82,175.21,175.72,3147497,IBM
2017-03-15,175.71,176.28,174.75,175.81,3815537,IBM
2017-03-16,178.46,179.0,176.82,177.24,4311848,IBM
2017-03-17,176.29,176.79,175.65,175.65,5920967,IBM
2017-03-20,175.65,176.18,175.14,175.7,2476125,IBM
2017-03-21,176.01,176.23,173.84,173.88,3927741,IBM
2017-03-22,174.04,175.06,172.8,174.78,3450512,IBM
2017-03-23,174.43,175.67,173.56,174.82,3739976,IBM
2017-03-24,175.12,175.5,173.39,173.83,3221675,IBM
2017-03-27,172.69,174.16,172.09,173.77,3259049,IBM
2017-03-28,173.94,175.0,173.0,174.51,3523870,IBM
2017-03-29,174.3,174.49,173.46,173.94,3085606,IBM
2017-03-30,173.86,174.59,173.69,173.86,3168254,IBM
2017-03-31,173.98,174.95,173.69,174.14,2913684,IBM
2017-04-03,173.82,174.87,173.38,174.5,4286498,IBM
2017-04-04,173.52,174.96,173.26,174.52,3108885,IBM
2017-04-05,174.7,176.33,172.81,172.88,6238894,IBM
2017-04-06,173.47,173.47,172.25,172.45,3435403,IBM
2017-04-07,172.08,172.93,171.28,172.14,3588302,IBM
2017-04-10,172.53,172.56,171.0,171.2,3789936,IBM
2017-04-11,170.65,171.23,168.98,170.58,4891911,IBM
2017-04-12,171.04,171.2,170.02,170.66,3276931,IBM
2017-04-13,169.92,171.36,169.53,169.53,3205462,IBM
2017-04-17,169.75,171.3,169.62,171.1,3720218,IBM
2017-04-18,170.79,171.69,169.83,170.05,6345465,IBM
2017-04-19,161.76,162.64,159.6,161.69,19284284,IBM
2017-04-20,161.32,162.4,160.5,162.3,6487379,IBM
2017-04-21,162.05,162.11,160.38,160.38,5607756,IBM
2017-04-24,161.29,161.57,160.42,160.75,5320608,IBM
2017-04-25,161.78,162.04,160.38,160.39,4860407,IBM
2017-04-26,160.53,161.1,159.89,160.06,4328001,IBM
2017-04-27,160.29,160.48,159.63,160.32,4122943,IBM
2017-04-28,160.5,160.59,159.7,160.29,4154147,IBM
2017-05-01,160.05,160.42,158.7,158.84,4935312,IBM
2017-05-02,159.44,159.49,158.64,159.1,3208239,IBM
2017-05-03,158.74,159.45,158.52,158.63,3993396,IBM
2017-05-04,158.89,159.14,158.36,159.05,4280613,IBM
2017-05-05,153.52,155.78,153.0,155.05,12521335,IBM
2017-05-08,152.8,153.47,152.2,153.03,7491966,IBM
2017-05-09,152.6,153.1,151.56,152.11,6853043,IBM
2017-05-10,151.65,152.37,151.13,151.25,4999861,IBM
2017-05-11,151.05,151.15,149.79,150.65,5627964,IBM
2017-05-12,150.3,151.26,150.0,150.37,3715702,IBM
2017-05-15,150.62,151.83,150.45,151.51,4245471,IBM
2017-05-16,151.66,153.99,151.66,153.68,5513690,IBM
2017-05-17,153.3,154.14,150.89,150.93,5191494,IBM
2017-05-18,150.86,151.33,150.11,150.78,3274371,IBM
2017-05-19,151.01,152.46,150.89,151.98,5643264,IBM
2017-05-22,152.1,152.84,151.6,152.64,3302539,IBM
2017-05-23,152.57,153.68,151.92,152.03,2564503,IBM
2017-05-24,152.21,152.76,151.23,152.51,3732399,IBM
2017-05-25,153.25,153.73,152.95,153.2,2582815,IBM
2017-05-26,152.85,153.0,152.06,152.49,2443507,IBM
2017-05-30,151.95,152.67,151.59,151.73,3666032,IBM
2017-05-31,152.03,152.8,151.65,152.63,3543404,IBM
2017-06-01,152.8,152.87,151.63,152.67,2918126,IBM
2017-06-02,153.07,153.2,151.8,152.05,3585701,IBM
2017-06-05,151.82,152.93,151.68,152.41,3975268,IBM
2017-06-06,152.0,152.89,152.0,152.37,3797173,IBM
2017-06-07,153.05,154.2,150.8,150.98,4865712,IBM
2017-06-08,151.0,152.82,150.92,152.1,3708962,IBM
2017-06-09,152.0,154.26,151.88,154.1,4361460,IBM
2017-06-12,154.19,157.2,154.02,155.18,6471479,IBM
2017-06-13,155.44,155.48,154.15,154.25,3523529,IBM
2017-06-14,153.97,154.94,152.94,153.81,3049726,IBM
2017-06-15,153.29,154.69,153.29,154.22,4654297,IBM
2017-06-16,154.23,155.42,152.97,155.38,6741963,IBM
2017-06-19,155.51,155.86,154.54,154.84,4629592,IBM
2017-06-20,154.48,155.39,154.25,154.95,4481843,IBM
2017-06-21,155.79,155.79,153.39,153.79,3959668,IBM
2017-06-22,154.55,154.99,153.69,154.4,2376819,IBM
2017-06-23,154.34,154.68,153.8,154.11,3282205,IBM
2017-06-26,154.71,155.75,154.63,155.23,2153494,IBM
2017-06-27,155.0,155.34,154.5,154.75,2386491,IBM
2017-06-28,155.15,155.55,154.78,155.32,2220954,IBM
2017-06-29,155.35,155.74,153.62,154.13,3262159,IBM
2017-06-30,154.28,154.5,153.14,153.83,3571536,IBM
2017-07-03,153.58,156.02,153.52,155.58,2822651,IBM
2017-07-05,155.77,155.89,153.63,153.67,3564354,IBM
2017-07-06,153.36,153.83,152.23,152.36,2757522,IBM
2017-07-07,152.62,153.49,152.14,152.94,2460060,IBM
2017-07-10,152.91,153.89,152.63,153.42,3206209,IBM
2017-07-11,153.26,153.65,152.05,153.19,3447509,IBM
2017-07-12,153.48,154.24,153.05,153.7,3097850,IBM
2017-07-13,153.7,154.19,153.19,153.63,2476112,IBM
2017-07-14,154.01,154.62,153.4,154.24,3256372,IBM
2017-07-17,153.59,153.88,152.24,153.01,4762592,IBM
2017-07-18,152.36,154.29,152.0,154.0,7566818,IBM
2017-07-19,150.02,150.25,146.71,147.53,14293610,IBM
2017-07-20,147.53,148.83,147.03,147.66,7212233,IBM
2017-07-21,147.59,147.87,146.51,147.08,6509459,IBM
2017-07-24,147.0,147.04,145.8,145.99,3877593,IBM
2017-07-25,146.57,147.49,146.03,146.19,4208895,IBM
2017-07-26,146.27,146.46,144.47,145.36,3932361,IBM
2017-07-27,145.0,145.4,143.64,145.07,6430841,IBM
2017-07-28,144.81,145.04,143.84,144.29,3054834,IBM
2017-07-31,,144.93,,144.67,4355718,IBM
2017-08-01,145.0,145.67,144.72,145.3,3219477,IBM
2017-08-02,145.12,145.29,144.22,144.45,3540949,IBM
2017-08-03,144.43,145.34,144.43,144.94,3035393,IBM
2017-08-04,145.0,145.39,144.4,145.16,2549400,IBM
2017-08-07,145.0,145.09,142.75,143.47,4618284,IBM
2017-08-08,142.0,142.76,142.0,142.11,3298718,IBM
2017-08-09,141.75,142.03,141.19,141.77,2925770,IBM
2017-08-10,141.64,142.42,141.23,141.84,4525378,IBM
2017-08-11,142.45,142.59,141.52,141.84,3004360,IBM
2017-08-14,142.0,142.76,141.94,142.32,2248607,IBM
2017-08-15,142.55,143.34,140.58,142.07,4681545,IBM
2017-08-16,141.79,142.91,141.61,142.5,3287821,IBM
2017-08-17,142.52,142.89,140.7,140.7,4422087,IBM
2017-08-18,140.87,141.15,139.58,139.7,4152714,IBM
2017-08-21,139.59,140.42,139.13,140.33,3190691,IBM
2017-08-22,140.64,141.15,140.38,141.01,2544446,IBM
2017-08-23,140.7,143.05,140.68,142.14,4048317,IBM
2017-08-24,142.5,143.68,142.25,142.94,3592183,IBM
2017-08-25,143.3,144.19,143.25,143.74,2872893,IBM
2017-08-28,144.11,144.56,142.39,142.51,5134463,IBM
2017-08-29,142.1,143.42,141.9,143.14,3009520,IBM
2017-08-30,143.26,143.28,142.41,142.56,2735966,IBM
2017-08-31,143.02,143.66,142.63,143.03,3656428,IBM
2017-09-01,142.98,144.5,142.98,144.08,3351733,IBM
2017-09-05,143.5,144.36,142.7,143.04,3098735,IBM
2017-09-06,143.88,144.47,143.5,143.82,3273344,IBM
2017-09-07,144.1,144.64,142.41,142.9,4188158,IBM
2017-09-08,143.15,143.15,141.64,142.45,3366169,IBM
2017-09-11,143.54,145.13,143.01,144.86,4613381,IBM
2017-09-12,145.11,146.37,144.51,145.76,5238148,IBM
2017-09-13,145.35,146.29,145.34,145.99,4100980,IBM
2017-09-14,145.86,146.38,145.51,145.54,3756861,IBM
2017-09-15,144.82,145.17,144.08,144.82,7397233,IBM
2017-09-18,144.81,145.48,144.27,144.55,3019514,IBM
2017-09-19,144.79,144.98,144.22,144.39,3464383,IBM
2017-09-20,144.93,145.88,144.42,145.88,5447519,IBM
2017-09-21,145.65,145.89,145.1,145.26,2555596,IBM
2017-09-22,145.59,145.59,144.59,145.13,2792323,IBM
2017-09-25,145.12,146.03,144.91,145.87,5213144,IBM
2017-09-26,146.36,147.42,145.94,146.56,4488620,IBM
2017-09-27,146.68,146.9,145.03,145.66,3486610,IBM
2017-09-28,145.33,145.86,144.21,145.66,2774788,IBM
2017-09-29,145.45,145.69,144.92,145.08,2654731,IBM
2017-10-02,145.35,146.86,145.21,146.66,2973224,IBM
2017-10-03,146.69,147.2,146.34,146.78,2302724,IBM
2017-10-04,147.0,147.02,146.11,146.48,2244433,IBM
2017-10-05,146.68,147.54,146.48,146.72,2686539,IBM
2017-10-06,146.64,146.85,146.32,146.48,2623184,IBM
2017-10-09,146.5,147.79,146.35,147.39,2682556,IBM
2017-10-10,147.71,148.95,147.65,148.5,4032601,IBM
2017-10-11,148.4,148.47,148.01,148.04,254256,IBM
2017-10-12,147.56,147.89,146.77,147.03,3264344,IBM
2017-10-13,147.48,147.85,146.94,147.1,2506584,IBM
2017-10-16,147.22,147.67,146.51,146.83,3052091,IBM
2017-10-17,146.63,147.12,146.18,146.54,6372393,IBM
2017-10-18,157.12,161.23,156.95,159.53,30490192,IBM
2017-10-19,159.8,160.96,159.08,160.9,9914169,IBM
2017-10-20,161.07,162.48,159.77,162.07,7868803,IBM
2017-10-23,162.05,162.51,159.54,159.55,5779378,IBM
2017-10-24,159.65,159.7,155.17,155.88,8194690,IBM
2017-10-25,156.01,156.37,153.06,153.5,6921137,IBM
2017-10-26,154.31,155.12,153.54,153.6,4300543,IBM
2017-10-27,154.54,154.63,152.91,153.68,4895186,IBM
2017-10-30,153.76,154.59,152.71,154.36,4210402,IBM
2017-10-31,154.33,154.93,152.93,154.06,4328258,IBM
2017-11-01,154.1,154.9,153.83,154.03,3240246,IBM
2017-11-02,154.18,154.49,152.91,153.35,3397628,IBM
2017-11-03,153.42,153.47,151.49,151.58,4431825,IBM
2017-11-06,151.77,151.82,150.28,150.84,4498871,IBM
2017-11-07,151.37,151.51,150.5,151.35,3701052,IBM
2017-11-08,151.6,151.79,150.28,151.57,4634439,IBM
2017-11-09,149.93,151.8,149.86,150.3,4776532,IBM
2017-11-10,150.65,150.89,149.14,149.16,4307276,IBM
2017-11-13,148.88,149.0,147.92,148.4,5107546,IBM
2017-11-14,147.95,148.97,147.49,148.89,3757951,IBM
2017-11-15,148.0,148.7,146.21,147.1,4773328,IBM
2017-11-16,147.73,149.65,147.5,149.12,5446453,IBM
2017-11-17,149.34,150.15,148.83,148.97,4916500,IBM
2017-11-20,150.64,151.95,149.9,150.51,5676495,IBM
2017-11-21,151.3,152.45,151.2,151.95,3756184,IBM
2017-11-22,152.0,152.39,151.33,151.77,3213596,IBM
2017-11-24,151.95,152.2,151.33,151.84,1193025,IBM
2017-11-27,152.06,152.49,151.62,151.98,3374042,IBM
2017-11-28,152.35,152.93,151.7,152.47,3973670,IBM
2017-11-29,152.81,153.61,152.17,153.55,5098702,IBM
2017-11-30,153.65,154.41,153.08,153.97,6500769,IBM
2017-12-01,154.4,155.02,152.91,154.76,5567852,IBM
2017-12-04,155.96,156.8,155.07,156.46,4664316,IBM
2017-12-05,156.45,156.74,154.68,155.35,5068043,IBM
2017-12-06,154.1,156.22,154.09,154.1,3410728,IBM
2017-12-07,153.59,154.45,153.26,153.57,3771429,IBM
2017-12-08,154.81,155.03,153.55,154.81,3520281,IBM
2017-12-11,155.46,155.89,154.57,155.41,4102719,IBM
2017-12-12,156.74,157.85,155.16,156.74,6321801,IBM
2017-12-13,156.6,156.73,153.89,153.91,5661618,IBM
2017-12-14,154.6,155.11,153.7,154.0,4637440,IBM
2017-12-15,153.61,153.8,152.03,152.5,11279854,IBM
2017-12-18,153.59,154.18,153.21,153.33,5092838,IBM
2017-12-19,154.05,154.17,153.09,153.23,4116449,IBM
2017-12-20,153.65,153.89,152.78,152.95,3785667,IBM
2017-12-21,153.17,153.46,151.49,151.5,4153935,IBM
2017-12-22,151.82,153.0,151.5,152.5,2990583,IBM
2017-12-26,152.51,153.86,152.5,152.83,2479017,IBM
2017-12-27,152.95,153.18,152.61,153.13,2149257,IBM
2017-12-28,153.2,154.12,153.2,154.04,2687624,IBM
2017-12-29,154.17,154.72,153.42,153.42,3327087,IBM
2018-01-01,218.81882618055758,220.54204286169568,217.20032807844774,217.92240260332954,27243628,IBM
2018-01-02,214.03307927204003,214.06540944750952,213.66074366107236,213.9304717606162,27238332,IBM
2018-01-03,219.72954187766672,219.7900912345816,218.4117963160319,218.63826110812283,9302593,IBM
2018-01-04,221.56931564263294,221.7104899421897,220.92979439779975,221.67022814440273,17794761,IBM
2018-01-05,218.40501010346887,218.47191547906976,217.7874174507412,217.88775063935628,3413845,IBM
2018-01-08,216.83989729992004,217.3092012204092,215.88553324105072,216.93528502454097,13587747,IBM
2018-01-09,220.34394133882466,220.34792841032538,220.23533667517984,220.2586234032447,14510969,IBM
2018-01-10,221.49522154984837,221.74122704918085,220.2321873406014,221.6442400367603,9985867,IBM
2018-01-11,218.31424529130928,218.81854066688328,217.6308804545664,218.68246105882358,15709938,IBM
2018-01-12,221.18936148305326,221.7656269364334,220.00989853221515,220.49985601244381,23432500,IBM
2018-01-15,221.78067683782137,222.34924007962783,220.6982602531183,221.23068285237298,9138242,IBM
2018-01-16,219.20319951544494,219.44105150033784,218.71884798441258,219.22775869244518,10766123,IBM
2018-01-17,220.255405416016,221.9450991565207,219.42048329092486,219.45692613855994,26474249,IBM
2018-01-18,218.27742836029313,218.75338045728185,217.92343244621472,218.6955292988142,8675649,IBM
2018-01-19,218.11934411060898,219.005737535887,216.55287754541584,217.37256464466918,14712470,IBM
2018-01-22,219.7564566996725,220.13749602124085,219.33013650728378,219.74068294007634,15364111,IBM
2018-01-23,221.60611528562873,223.4144149211963,221.50587506845915,221.53372326252457,16789222,IBM
2018-01-24,220.0300572795547,221.21520637761873,219.6977566198059,220.2226191549154,17828972,IBM
2018-01-25,219.2469058980714,219.34534669672044,219.01825894306953,219.0508527745408,1741693,IBM
2018-01-26,220.3690856164367,222.66350399763778,220.31487026833318,220.7205992589513,17406093,IBM
2018-01-29,221.06620449642656,221.2243924080621,220.68713319888238,220.8788431969735,22906743,IBM
2018-01-30,221.03776612492908,223.43534468534511,221.03106104171465,223.16418044362973,17481786,IBM
2018-01-31,220.9225060450415,221.38464851486302,219.7772566384512,220.58278271115574,30708479,IBM
2018-02-01,220.77783567809283,220.99252874718158,219.70824863817896,219.97214337342672,28319703,IBM
2018-02-02,221.10594323344958,222.0810931276302,220.48120372827765,220.89827368889323,28102577,IBM
2018-02-05,218.55442049391985,218.87019115060008,218.2276470794958,218.4679518115721,29366194,IBM
2018-02-06,219.38423398832958,219.9820921600521,219.25998866677617,219.37047528089815,2017186,IBM
2018-02-07,220.90036726846338,223.01347644232456,220.59028673423919,220.80897406374962,23397760,IBM
2018-02-08,221.52243462337137,222.6124347425673,220.4231744123341,221.38393996126067,25072065,IBM
2018-02-09,219.51910976881288,220.77370133806153,217.74641967680233,220.48627650754187,8001269,IBM
2018-02-12,215.98514129281926,216.2967395300461,215.89823276345402,215.9579953097982,30445318,IBM
2018-02-13,221.1038471402483,222.52349145633056,220.02934838216333,220.3785422321455,18428289,IBM
2018-02-14,219.4718728400444,220.13197688090276,218.6227075204645,219.77061349195134,4747481,IBM
2018-02-15,221.19348244603677,221.6600816693635,219.78727424236448,221.56387979518516,314059,IBM
2018-02-16,219.5287395082889,220.29112547825542,218.94632421119772,219.68091723193916,11327261,IBM
2018-02-19,218.97977152244138,219.71122915751639,217.3902644115761,219.4894028652618,26829400,IBM
2018-02-20,221.81402623598572,222.334379719281,221.38589302607198,222.16179800219498,27431961,IBM
2018-02-21,219.4260824833259,220.70048102993533,218.90480578240914,219.48776484975522,5126717,IBM
2018-02-22,222.3323588566905,222.5596300826631,221.04141434691937,221.51703057312895,5752263,IBM
2018-02-23,218.93762909581724,219.7713526150447,217.96246114108177,219.23664651722066,30084970,IBM
2018-02-26,220.9230728276536,222.59585606531104,219.83230462264143,220.32474445252652,11887461,IBM
2018-02-27,223.78018684489103,225.22128073637157,222.8111580289939,223.8020315374386,8727396,IBM
2018-02-28,219.4115325246478,220.07953902192511,218.95606574727464,219.6629656066142,6054546,IBM
2018-03-01,220.4905658768535,220.56278441825367,219.58156600005668,219.842215852058,9167339,IBM
2018-03-02,221.59548357480125,221.59927235975,221.2942425322575,221.47749452340054,29737104,IBM
2018-03-05,221.32754518744846,223.01987792262685,220.66193013340174,221.91754262960262,19143668,IBM
2018-03-06,223.76717016443556,224.354742256685,221.93019297555517,222.6416067520603,20835965,IBM
2018-03-07,222.73799837208543,224.86685488340825,221.96514952827255,223.94420417858115,15888943,IBM
2018-03-08,221.69273593736514,222.1878429176048,220.37046810435328,220.39445211687843,4384926,IBM
2018-03-09,222.4613149221337,223.14631728359706,221.70928910986993,222.12447095378215,4323666,IBM
2018-03-12,222.87947246245398,223.13256484217266,222.46033622576977,222.52985832551306,18065325,IBM
2018-03-13,219.48015951147363,220.2518148840321,218.79126938616304,219.55834066304982,24832964,IBM
2018-03-14,222.20450124051072,223.6908723699995,222.06937816858849,222.7369121846012,8481261,IBM
2018-03-15,221.97552292063534,222.32811075400855,221.12540417972195,222.15851774518933,2695028,IBM
2018-03-16,221.2150724772761,221.3264415946334,220.38660873426178,220.65776730084335,5301610,IBM
2018-03-19,220.52565500050514,221.43319138364333,220.42468086614988,221.14373787114906,24406282,IBM
2018-03-20,223.30814898348342,223.53242074679127,223.18759395330818,223.53228081790442,23679949,IBM
2018-03-21,219.53703770414623,221.42972982616007,218.55640233525276,219.07009822376654,24649531,IBM
2018-03-22,221.0035007015811,221.53467667304818,220.23959616127692,220.6634379906474,8667760,IBM
2018-03-23,218.57335856427684,219.50824044553212,218.44268730752754,218.7331207980547,8077026,IBM
2018-03-26,221.60352937057183,222.72108391023707,221.07254712351488,222.3553508706254,23950944,IBM
2018-03-27,223.43443317036406,223.6656336622231,223.32483964424694,223.66036779096441,6972997,IBM
2018-03-28,220.90456192860472,221.3897242528556,220.66771005329878,220.78288506605742,29368578,IBM
2018-03-29,221.08669932659512,221.7869298635649,220.37160824141853,220.5379826228849,24237601,IBM
2018-03-30,221.88439993614,222.02458887154833,220.69052473481264,221.31925247231814,5732616,IBM
2018-04-02,220.27939414109142,220.4518058610132,219.71092633611832,219.88406744533987,12747742,IBM
2018-04-03,219.83187153409713,220.15693128685865,218.40026623759533,219.69495687869485,26553733,IBM
2018-04-04,222.5830550755913,223.0201245760393,222.18650437680796,222.6508458579086,30125750,IBM
2018-04-05,220.10308461303933,221.8425882585154,219.02986213252646,221.1937464257995,17793433,IBM
2018-04-06,222.76198930153046,223.29036043476358,221.0004429974935,221.88828538573017,30370926,IBM
2018-04-09,218.48118670077656,218.57524085312804,216.7156323726268,217.52855151820228,17035221,IBM
2018-04-10,222.5557569445255,223.26748854720367,221.73285661799216,222.37820879504545,12462821,IBM
2018-04-11,222.8016806191029,224.37939459630437,221.76414059510822,223.78265632145707,10234429,IBM
2018-04-12,221.6149231051464,222.4666336192067,221.40133033349218,221.63085661569804,3167733,IBM
2018-04-13,222.07426004855307,222.74767045379596,221.99784276755014,222.13543983382988,8847187,IBM
2018-04-16,226.22801241593598,226.45913277855652,225.22843382743824,225.7730336032414,8627555,IBM
2018-04-17,220.8159994634151,222.16974769323835,220.73088066766567,221.39791101672674,5412350,IBM
2018-04-18,220.20539566780664,220.46006697133876,219.83968908203778,220.09016523370585,23023320,IBM
2018-04-19,224.62177812511564,225.47322320683355,224.4672465911324,224.5150314975446,21829837,IBM
2018-04-20,220.81044591252933,221.5285946976755,220.7894923615292,221.07368201214075,3451587,IBM
2018-04-23,221.23533905499247,224.06142409007046,220.60392263690952,222.8407826023946,24507910,IBM
2018-04-24,220.02311474213283,221.28714987231334,219.2202657406942,219.4067681292913,20869250,IBM
2018-04-25,223.28518597322258,223.52973051224103,222.66020262720156,222.9941039357184,8519319,IBM
2018-04-26,220.31464611180658,221.02431906290184,219.31540883647108,219.73108927512715,27707957,IBM
2018-04-27,224.08974150395483,225.77954269861493,222.7735025955541,223.60328487025117,20030136,IBM
2018-04-30,220.3872707305925,222.66075346046188,220.3691248547238,222.11321834825515,26893588,IBM
2018-05-01,226.12231730817334,228.12617875201585,225.17978133967372,227.433358921432,4227502,IBM
2018-05-02,222.85498907895794,223.74848611260543,221.38707382331114,223.48162792734553,25402332,IBM
2018-05-03,222.1691346957318,222.21285527847544,221.39211865272026,222.03050673814997,27771823,IBM
2018-05-04,223.07913263157963,223.2912581077458,221.84771467611742,222.55674310944815,16412431,IBM
2018-05-07,224.06860445679956,224.29037874005147,223.13830586856696,223.66383233317399,14318211,IBM
2018-05-08,224.3726002354285,224.6943436242084,224.05480447000463,224.3769594005083,24304414,IBM
2018-05-09,219.255571269032,220.8391981875686,218.35406587205543,218.92265928222938,13767212,IBM
2018-05-10,222.61711565965638,223.69697204651757,222.32778788334696,222.53033000013025,24908114,IBM
2018-05-11,221.54481538806996,222.63359584089875,221.28592207175313,222.01159506701666,23677059,IBM
2018-05-14,223.27581840420459,223.82363167667103,222.27386726739618,222.5806423234955,20368334,IBM
2018-05-15,222.2147296523111,222.7259627424129,219.67360589753451,222.3014853696411,9098921,IBM
2018-05-16,224.0658809421138,224.08303649842796,223.65893285814832,223.94711912225682,19908020,IBM
2018-05-17,221.47027091328246,222.5828234186454,221.00338431844628,221.4071411149408,17944013,IBM
2018-05-18,221.51641460942633,221.89491586263287,221.18006433841705,221.34267103622093,16373464,IBM
2018-05-21,222.66618565299777,223.67089182738516,222.19100390487964,222.86438799104707,29969670,IBM
2018-05-22,222.386214969976,222.65028280546943,221.31331408236886,221.59895672023606,30074485,IBM
2018-05-23,217.5380323462987,218.6937311593181,216.75373770434123,216.84217350475683,12977442,IBM
2018-05-24,225.61155216823536,226.22611899603453,223.13877831066176,223.15311450817916,19926658,IBM
2018-05-25,220.7145647948832,222.25310912347027,220.6910496672339,221.18319104595977,26744952,IBM
